trip_distance,is_weekend,is_holiday,congestion_surcharge_dummy,airport_fee_dummy,duration_sec
4.52,0,0,1,0,851.0
12.51,0,0,0,1,1691.0
3.24,0,0,1,0,881.0
10.82,0,0,1,1,1363.0
1.1,0,0,1,0,346.0
1.78,0,0,1,0,752.0
1.8,0,0,1,0,637.0
1.77,0,0,1,0,800.0
0.6,0,0,1,0,258.0
2.15,0,0,1,0,511.0
3.7,0,0,1,0,889.0
1.14,0,0,1,0,335.0
4.26,0,0,1,0,948.0
2.8,0,0,1,0,841.0
0.04,0,0,1,0,8.0
1.15,0,0,1,0,431.0
2.82,0,0,1,0,738.0
4.0,0,0,1,0,1239.0
0.62,0,0,1,0,197.0
0.5,0,0,1,0,485.0
2.25,0,0,1,0,709.0
4.33,0,0,1,0,559.0
2.12,0,0,1,0,408.0
2.02,0,0,1,0,658.0
1.44,0,0,1,0,409.0
2.0,0,0,1,0,558.0
3.41,0,0,1,0,968.0
4.93,0,0,1,0,952.0
0.57,0,0,1,0,315.0
4.89,0,0,1,0,1148.0
0.83,0,0,1,0,529.0
1.77,0,0,1,0,546.0
6.06,0,0,0,1,904.0
1.38,0,0,1,0,421.0
3.4,0,0,1,0,729.0
2.03,0,0,1,0,816.0
0.61,0,0,1,0,305.0
0.44,0,0,1,0,157.0
2.79,0,0,1,0,726.0
2.65,0,0,1,0,935.0
2.5,0,0,1,0,638.0
1.88,0,0,1,0,598.0
1.93,0,0,1,0,542.0
1.3,0,0,1,0,318.0
0.93,0,0,1,0,305.0
0.65,0,0,0,0,248.0
8.4,0,0,1,0,774.0
1.14,0,0,1,0,423.0
0.64,0,0,1,0,206.0
28.7,0,0,0,0,2810.0
1.04,0,0,1,0,264.0
0.7,0,0,1,0,281.0
1.66,0,0,1,0,516.0
4.61,0,0,1,0,1460.0
1.5,0,0,1,0,530.0
8.14,0,0,0,1,1244.0
0.6,0,0,1,0,160.0
2.09,0,0,1,0,623.0
3.1,0,0,1,0,1106.0
2.9,0,0,1,0,829.0
1.8,0,0,1,0,715.0
4.19,0,0,1,0,1166.0
10.48,0,0,1,1,1100.0
1.33,0,0,1,0,427.0
0.61,0,0,1,0,82.0
1.15,0,0,1,0,281.0
1.05,0,0,1,0,243.0
2.52,0,0,1,0,668.0
3.35,0,0,1,0,973.0
3.72,0,0,1,0,1475.0
9.54,0,0,0,0,1705.0
0.35,0,0,1,0,217.0
1.6,0,0,1,0,443.0
2.28,0,0,1,0,897.0
0.7,0,0,1,0,239.0
0.9,0,0,1,0,175.0
3.17,0,0,1,0,941.0
1.28,0,0,1,0,493.0
7.15,0,0,1,0,1759.0
1.63,0,0,1,0,542.0
1.26,0,0,1,0,274.0
0.8,0,0,1,0,302.0
1.43,0,0,1,0,593.0
0.5,0,0,1,0,154.0
1.35,0,0,1,0,409.0
1.8,0,0,1,0,397.0
2.21,0,0,1,0,526.0
1.9,0,0,1,0,630.0
11.9,0,0,1,0,1291.0
1.67,0,0,1,0,547.0
0.87,0,0,1,0,215.0
1.04,0,0,1,0,328.0
3.1,0,0,1,0,798.0
1.96,0,0,1,0,662.0
0.49,0,0,1,0,122.0
6.35,0,0,0,1,983.0
1.8,0,0,1,0,826.0
6.03,0,0,1,0,992.0
2.99,0,0,1,0,740.0
4.45,0,0,1,0,769.0
0.76,0,0,1,0,235.0
5.43,0,0,1,0,1022.0
5.3,0,0,1,0,1638.0
1.18,0,0,1,0,278.0
18.32,0,0,1,1,1936.0
0.99,0,0,1,0,394.0
11.11,0,0,0,1,1665.0
0.5,0,0,1,0,136.0
1.57,0,0,1,0,246.0
11.76,0,0,1,1,1581.0
1.26,0,0,1,0,654.0
2.11,0,0,1,0,472.0
0.8,0,0,1,0,264.0
18.02,0,0,1,0,1871.0
0.73,0,0,1,0,315.0
1.25,0,0,1,0,479.0
0.61,0,0,1,0,153.0
1.62,0,0,1,0,454.0
1.01,0,0,1,0,365.0
9.3,0,0,1,0,2757.0
1.09,0,0,1,0,539.0
1.64,0,0,1,0,532.0
3.9,0,0,1,0,1309.0
8.61,0,0,0,0,1253.0
1.5,0,0,1,0,403.0
1.65,0,0,1,0,296.0
0.91,0,0,1,0,303.0
0.9,0,0,1,0,529.0
0.6,0,0,1,0,283.0
2.44,0,0,1,0,619.0
1.9,0,0,1,0,508.0
0.68,0,0,1,0,365.0
3.85,0,0,0,1,586.0
2.14,0,0,1,0,500.0
5.61,0,0,1,0,962.0
5.25,0,0,1,0,1228.0
1.69,0,0,1,0,390.0
0.7,0,0,1,0,192.0
23.96,0,0,0,1,2218.0
1.23,0,0,1,0,387.0
1.77,0,0,1,0,425.0
1.52,0,0,1,0,372.0
1.99,0,0,1,0,718.0
0.69,0,0,1,0,416.0
20.57,0,0,0,1,2038.0
2.61,0,0,1,0,571.0
2.3,0,0,1,0,606.0
2.41,0,0,1,0,628.0
0.81,0,0,1,0,202.0
0.02,0,0,0,1,34.0
0.73,0,0,1,0,233.0
1.74,0,0,1,0,507.0
1.69,0,0,1,0,669.0
3.24,0,0,1,0,997.0
0.9,0,0,1,0,371.0
2.1,0,0,1,0,670.0
1.01,0,0,1,0,339.0
2.36,0,0,1,0,519.0
3.45,0,0,1,0,1007.0
12.06,0,0,0,1,1091.0
2.26,0,0,1,0,628.0
1.5,0,0,1,0,444.0
3.7,0,0,1,0,939.0
2.3,0,0,1,0,881.0
2.0,0,0,1,0,455.0
1.67,0,0,1,0,359.0
7.68,0,0,1,0,2896.0
1.65,0,0,1,0,348.0
4.73,0,0,1,0,686.0
3.9,0,0,1,0,912.0
1.38,0,0,1,0,525.0
1.64,0,0,1,0,668.0
1.11,0,0,1,0,342.0
1.95,0,0,1,0,680.0
12.5,0,0,1,0,1691.0
0.7,0,0,1,0,299.0
3.0,0,0,1,0,951.0
10.74,0,0,0,1,1586.0
1.7,0,0,1,0,484.0
3.0,0,0,1,0,813.0
0.86,0,0,1,0,336.0
2.05,0,0,1,0,682.0
0.39,0,0,0,0,167.0
0.8,0,0,1,0,297.0
0.73,0,0,1,0,264.0
0.27,0,0,1,0,125.0
9.24,0,0,1,0,2920.0
4.35,0,0,1,0,1205.0
0.48,0,0,1,0,198.0
0.9,0,0,1,0,345.0
3.11,0,0,0,0,860.0
1.9,0,0,1,0,538.0
4.17,0,0,0,0,601.0
0.6,0,0,1,0,110.0
9.07,0,0,1,0,902.0
2.51,0,0,1,0,584.0
2.68,0,0,1,0,608.0
0.9,0,0,1,0,210.0
0.98,0,0,1,0,308.0
4.1,0,0,1,0,1027.0
0.5,0,0,1,0,189.0
2.02,0,0,1,0,570.0
0.9,0,0,1,0,142.0
1.39,0,0,1,0,452.0
7.61,0,0,1,0,1307.0
1.89,0,0,1,0,704.0
0.3,0,0,1,0,119.0
2.23,0,0,1,0,325.0
0.81,0,0,1,0,321.0
0.62,0,0,1,0,320.0
5.53,0,0,1,0,734.0
1.3,0,0,1,0,400.0
2.96,0,0,1,0,82264.0
1.43,0,0,1,0,401.0
0.57,0,0,1,0,207.0
11.06,0,0,0,1,1391.0
20.17,0,0,0,0,1722.0
2.96,0,0,1,0,802.0
2.9,0,0,1,0,757.0
1.45,0,0,1,0,391.0
4.52,0,0,1,0,1209.0
0.95,0,0,1,0,368.0
1.73,0,0,1,0,945.0
3.42,0,0,1,0,941.0
0.3,0,0,1,0,118.0
22.66,0,0,0,1,2317.0
1.1,0,0,1,0,234.0
10.6,0,0,1,1,1668.0
2.72,0,0,0,0,408.0
1.73,0,0,1,0,500.0
0.69,0,0,1,0,238.0
1.51,0,0,1,0,286.0
0.7,0,0,1,0,369.0
0.5,0,0,1,0,166.0
3.32,0,0,1,0,911.0
0.67,0,0,1,0,295.0
0.4,0,0,1,0,84.0
1.0,0,0,1,0,179.0
3.17,0,0,1,0,812.0
2.27,0,0,1,0,603.0
0.83,0,0,1,0,445.0
0.41,0,0,1,0,190.0
2.17,0,0,1,0,635.0
1.39,0,0,1,0,399.0
0.65,0,0,1,0,230.0
0.41,0,0,1,0,175.0
13.2,0,0,1,0,1592.0
1.6,0,0,1,0,527.0
0.69,0,0,1,0,219.0
2.87,0,0,1,0,700.0
7.05,0,0,1,0,1017.0
0.98,0,0,1,0,204.0
0.77,0,0,1,0,245.0
1.67,0,0,1,0,527.0
2.16,0,0,1,0,592.0
1.72,0,0,1,0,458.0
1.16,0,0,1,0,353.0
17.98,0,0,1,1,1911.0
2.59,0,0,1,0,541.0
3.3,0,0,1,0,858.0
1.54,0,0,1,0,425.0
1.7,0,0,0,0,744.0
3.2,0,0,1,0,604.0
18.1,0,0,0,1,1850.0
1.4,0,0,1,0,212.0
0.4,0,0,1,0,152.0
0.9,0,0,1,0,514.0
2.27,0,0,1,0,460.0
3.7,0,0,1,0,1167.0
3.28,0,0,1,0,937.0
3.88,0,0,1,0,703.0
11.37,0,0,0,1,2175.0
1.34,0,0,1,0,561.0
1.6,0,0,1,0,583.0
0.6,0,0,1,0,371.0
0.92,0,0,0,0,259.0
1.05,0,0,1,0,287.0
1.48,0,0,1,0,496.0
5.83,0,0,1,0,1594.0
0.91,0,0,1,0,466.0
3.56,0,0,1,0,971.0
8.73,0,0,1,0,1760.0
0.88,0,0,0,0,356.0
1.5,0,0,1,0,631.0
1.1,0,0,1,0,508.0
4.97,0,0,1,0,1140.0
0.55,0,0,1,0,411.0
1.1,0,0,1,0,475.0
1.65,0,0,1,0,376.0
1.92,0,0,1,0,558.0
0.7,0,0,1,0,239.0
0.7,0,0,1,0,329.0
2.26,0,0,1,0,510.0
1.61,0,0,1,0,460.0
8.89,0,0,1,1,1204.0
1.08,0,0,1,0,466.0
3.5,0,0,1,0,981.0
2.23,0,0,1,0,671.0
0.79,0,0,1,0,191.0
2.08,0,0,0,1,578.0
11.36,0,0,1,0,1070.0
4.93,0,0,1,0,1010.0
0.87,0,0,1,0,239.0
2.03,0,0,1,0,657.0
0.43,0,0,1,0,104.0
2.13,0,0,1,0,379.0
3.15,0,0,1,0,821.0
3.2,0,0,1,0,849.0
1.0,0,0,1,0,351.0
1.5,0,0,1,0,375.0
0.6,0,0,1,0,101.0
0.6,0,0,1,0,237.0
6.05,0,0,1,0,1359.0
0.79,0,0,1,0,216.0
4.76,0,0,1,0,1609.0
5.32,0,0,1,0,1475.0
1.4,0,0,1,0,394.0
8.69,0,0,1,1,922.0
1.98,0,0,1,0,477.0
6.1,0,0,1,0,1265.0
1.5,0,0,1,0,783.0
1.5,0,0,1,0,417.0
1.04,0,0,1,0,151.0
0.85,0,0,1,0,352.0
2.92,0,0,1,0,593.0
1.0,0,0,1,0,229.0
2.33,0,0,1,0,514.0
2.28,0,0,1,0,684.0
2.2,0,0,1,0,850.0
4.36,0,0,1,0,1247.0
14.36,0,0,0,0,1709.0
2.18,0,0,0,1,479.0
1.13,0,0,1,0,175.0
0.9,0,0,1,0,257.0
8.45,0,0,0,1,1007.0
1.9,0,0,1,0,547.0
0.43,0,0,1,0,122.0
1.03,0,0,1,0,197.0
2.17,0,0,1,0,609.0
13.49,0,0,1,0,1810.0
2.1,0,0,1,0,541.0
0.55,0,0,1,0,403.0
2.24,0,0,1,0,737.0
1.6,0,0,1,0,423.0
0.6,0,0,1,0,162.0
2.39,0,0,1,0,627.0
1.33,0,0,1,0,449.0
4.73,0,0,1,0,1269.0
1.52,0,0,1,0,438.0
11.78,0,0,1,1,1341.0
0.9,0,0,1,0,150.0
5.07,0,0,1,0,850.0
1.27,0,0,1,0,275.0
1.36,0,0,1,0,396.0
4.57,0,0,1,0,802.0
4.19,0,0,1,0,1082.0
4.33,0,0,1,0,729.0
0.57,0,0,1,0,203.0
0.7,0,0,1,0,150.0
0.7,0,0,1,0,290.0
2.5,0,0,1,0,515.0
8.46,0,0,1,0,2157.0
0.73,0,0,1,0,192.0
10.96,0,0,1,0,1453.0
0.91,0,0,1,0,352.0
1.8,0,0,1,0,597.0
0.74,0,0,1,0,301.0
1.12,0,0,1,0,311.0
0.59,0,0,1,0,452.0
2.12,0,0,1,0,665.0
3.57,0,0,1,0,1014.0
18.19,0,0,1,0,1664.0
20.3,0,0,0,0,1945.0
18.0,0,0,1,0,1542.0
10.7,0,0,1,0,1335.0
3.17,0,0,1,0,944.0
0.53,0,0,1,0,132.0
4.41,0,0,1,0,1419.0
0.57,0,0,1,0,103.0
1.28,0,0,1,0,364.0
1.11,0,0,1,0,550.0
0.9,0,0,1,0,230.0
1.03,0,0,1,0,218.0
1.14,0,0,1,0,446.0
1.84,0,0,1,0,499.0
0.57,0,0,1,0,254.0
1.56,0,0,1,0,478.0
14.1,0,0,0,1,1484.0
1.5,0,0,1,0,459.0
3.35,0,0,1,0,642.0
8.92,0,0,1,1,936.0
0.99,0,0,0,0,253.0
1.53,0,0,1,0,526.0
9.27,0,0,1,0,1572.0
1.8,0,0,1,0,490.0
3.58,0,0,1,0,800.0
0.72,0,0,1,0,228.0
0.94,0,0,1,0,227.0
1.12,0,0,1,0,358.0
4.99,0,0,1,0,652.0
2.36,0,0,1,0,1237.0
0.93,0,0,1,0,328.0
3.49,0,0,1,0,897.0
4.33,0,0,1,0,996.0
0.78,0,0,1,0,192.0
3.2,0,0,1,0,783.0
2.0,0,0,1,0,343.0
8.3,0,0,1,0,1321.0
2.4,0,0,1,0,660.0
0.5,0,0,1,0,193.0
9.01,0,0,1,0,1065.0
8.81,0,0,1,0,926.0
3.5,0,0,1,0,727.0
1.95,0,0,1,0,632.0
1.2,0,0,1,0,483.0
2.2,0,0,1,0,653.0
1.66,0,0,1,0,654.0
9.4,0,0,1,0,1203.0
1.9,0,0,1,0,602.0
4.82,0,0,1,0,1201.0
7.1,0,0,1,0,1367.0
0.9,0,0,1,0,618.0
1.54,0,0,1,0,654.0
0.5,0,0,1,0,165.0
1.67,0,0,1,0,282.0
1.64,0,0,1,0,309.0
0.41,0,0,1,0,298.0
0.98,0,0,1,0,361.0
2.25,0,0,1,0,620.0
1.99,0,0,1,0,588.0
10.5,0,0,1,0,1492.0
3.68,0,0,1,0,804.0
8.65,0,0,1,1,938.0
0.6,0,0,1,0,110.0
1.2,0,0,1,0,588.0
1.95,0,0,1,0,556.0
7.56,0,0,1,0,1159.0
0.77,0,0,1,0,227.0
2.7,0,0,1,0,706.0
1.07,0,0,1,0,326.0
2.13,0,0,1,0,666.0
9.95,0,0,0,0,1636.0
1.22,0,0,1,0,717.0
1.21,0,0,1,0,312.0
1.27,0,0,1,0,563.0
1.41,0,0,1,0,469.0
0.71,0,0,1,0,251.0
1.06,0,0,1,0,436.0
0.55,0,0,1,0,177.0
0.97,0,0,1,0,340.0
2.03,0,0,1,0,439.0
1.06,0,0,1,0,274.0
0.73,0,0,1,0,395.0
1.6,0,0,1,0,510.0
0.97,0,0,1,0,341.0
1.59,0,0,1,0,275.0
0.41,0,0,1,0,246.0
3.4,0,0,1,0,1056.0
3.1,0,0,1,0,932.0
0.8,0,0,1,0,283.0
1.28,0,0,1,0,219.0
3.17,0,0,1,0,1082.0
0.74,0,0,0,0,229.0
18.38,0,0,0,0,2071.0
0.76,0,0,1,0,442.0
6.6,0,0,1,0,958.0
2.7,0,0,1,0,810.0
1.69,0,0,1,0,438.0
1.1,0,0,1,0,666.0
1.5,0,0,1,0,444.0
0.55,0,0,1,0,246.0
2.03,0,0,1,0,664.0
4.07,0,0,1,0,794.0
0.9,0,0,1,0,541.0
6.62,0,0,1,0,1104.0
1.03,0,0,1,0,375.0
1.74,0,0,1,0,486.0
1.7,0,0,1,0,495.0
0.8,0,0,1,0,464.0
9.24,0,0,1,0,1548.0
2.17,0,0,1,0,769.0
0.92,0,0,1,0,258.0
1.19,0,0,1,0,491.0
11.0,0,0,0,1,1489.0
0.33,0,0,0,0,89.0
2.4,0,0,1,0,632.0
0.89,0,0,1,0,255.0
1.96,0,0,1,0,86271.0
1.66,0,0,1,0,505.0
0.6,0,0,1,0,276.0
17.75,0,0,1,0,1948.0
0.86,0,0,1,0,310.0
1.44,0,0,1,0,627.0
2.52,0,0,1,0,661.0
5.43,0,0,1,0,954.0
1.46,0,0,1,0,611.0
0.5,0,0,1,0,345.0
2.81,0,0,1,0,794.0
4.17,0,0,1,0,745.0
1.73,0,0,1,0,449.0
52.6,0,0,0,1,4369.0
2.4,0,0,1,0,515.0
2.52,0,0,1,0,548.0
0.74,0,0,1,0,205.0
1.9,0,0,1,0,602.0
0.67,0,0,1,0,295.0
0.9,0,0,0,0,351.0
0.89,0,0,1,0,314.0
3.14,0,0,1,0,656.0
0.33,0,0,1,0,181.0
4.12,0,0,1,0,1001.0
0.97,0,0,1,0,298.0
2.24,0,0,0,0,594.0
1.7,0,0,1,0,544.0
2.11,0,0,1,0,577.0
2.44,0,0,1,0,570.0
3.08,0,0,1,0,745.0
12.67,0,0,1,0,1395.0
1.76,0,0,1,0,571.0
0.63,0,0,1,0,106.0
2.48,0,0,1,0,632.0
0.9,0,0,1,0,298.0
3.3,0,0,1,0,974.0
2.13,0,0,1,0,487.0
2.39,0,0,1,0,570.0
0.89,0,0,1,0,398.0
0.61,0,0,1,0,156.0
1.0,0,0,1,0,178.0
2.2,0,0,1,0,376.0
0.9,0,0,1,0,323.0
1.5,0,0,1,0,285.0
1.4,0,0,1,0,436.0
9.71,0,0,1,0,1218.0
9.58,0,0,0,0,1107.0
0.66,0,0,1,0,152.0
2.89,0,0,1,0,703.0
2.5,0,0,1,0,848.0
1.9,0,0,1,0,657.0
0.7,0,0,1,0,307.0
1.92,0,0,1,0,608.0
1.28,0,0,1,0,509.0
1.5,0,0,1,0,579.0
1.5,0,0,1,0,624.0
1.43,0,0,1,0,382.0
1.0,0,0,1,0,420.0
4.0,0,0,1,0,912.0
0.75,0,0,1,0,421.0
4.9,0,0,0,1,801.0
0.4,0,0,1,0,179.0
1.8,0,0,1,0,738.0
1.4,0,0,1,0,380.0
1.43,0,0,1,0,844.0
2.63,0,0,1,0,833.0
1.04,0,0,1,0,412.0
1.07,0,0,1,0,276.0
1.91,0,0,1,0,437.0
1.61,0,0,1,0,411.0
0.88,0,0,1,0,362.0
1.5,0,0,1,0,667.0
0.53,0,0,1,0,124.0
0.99,0,0,1,0,345.0
2.56,0,0,1,0,1174.0
2.92,0,0,1,0,1093.0
1.0,0,0,1,0,289.0
9.7,0,0,1,1,915.0
1.52,0,0,1,0,459.0
3.01,0,0,1,0,837.0
1.31,0,0,1,0,331.0
2.3,0,0,1,0,653.0
8.1,0,0,1,0,1568.0
1.19,0,0,1,0,356.0
5.52,0,0,1,0,1057.0
2.09,0,0,1,0,523.0
1.2,0,0,1,0,245.0
3.19,0,0,1,0,844.0
2.1,0,0,1,0,622.0
1.45,0,0,1,0,365.0
2.8,0,0,1,0,467.0
0.69,0,0,1,0,218.0
0.95,0,0,1,0,396.0
0.55,0,0,1,0,263.0
3.1,0,0,0,0,1488.0
2.07,0,0,1,0,552.0
2.12,0,0,1,0,641.0
5.52,0,0,1,0,1544.0
1.27,0,0,1,0,429.0
0.94,0,0,1,0,294.0
6.68,0,0,1,0,1279.0
3.9,0,0,0,0,1735.0
1.25,0,0,1,0,479.0
18.46,0,0,1,1,1905.0
1.67,0,0,1,0,466.0
7.02,0,0,1,0,1060.0
2.62,0,0,1,0,769.0
1.67,0,0,1,0,418.0
1.74,0,0,1,0,520.0
1.1,0,0,1,0,378.0
1.63,0,0,1,0,540.0
2.46,0,0,1,0,560.0
18.38,0,0,1,0,1732.0
0.3,0,0,1,0,150.0
2.39,0,0,1,0,436.0
2.94,0,0,1,0,1001.0
1.3,0,0,1,0,353.0
0.35,0,0,1,0,141.0
2.0,0,0,1,0,307.0
19.04,0,0,1,1,3133.0
3.7,0,0,0,0,1157.0
4.01,0,0,1,0,816.0
1.84,0,0,1,0,543.0
3.15,0,0,1,0,943.0
1.6,0,0,1,0,282.0
1.3,0,0,1,0,499.0
0.78,0,0,1,0,287.0
0.99,0,0,1,0,425.0
4.28,0,0,1,0,670.0
1.87,0,0,1,0,589.0
1.56,0,0,1,0,617.0
0.81,0,0,1,0,171.0
2.15,0,0,1,0,327.0
8.4,0,0,1,0,1304.0
15.1,0,0,1,0,1781.0
9.84,0,0,1,0,1660.0
4.14,0,0,1,0,938.0
16.5,0,0,1,1,1872.0
1.62,0,0,1,0,274.0
0.94,0,0,1,0,380.0
1.2,0,0,1,0,656.0
1.01,0,0,1,0,399.0
2.25,0,0,1,0,517.0
1.4,0,0,1,0,279.0
1.7,0,0,1,0,327.0
18.84,0,0,1,0,2123.0
4.03,0,0,1,0,765.0
0.43,0,0,0,0,203.0
19.29,0,0,1,0,1908.0
18.34,0,0,1,1,1940.0
5.73,0,0,1,0,1140.0
1.9,0,0,1,0,571.0
1.39,0,0,1,0,457.0
1.83,0,0,1,0,513.0
0.9,0,0,1,0,336.0
1.05,0,0,1,0,420.0
0.89,0,0,1,0,434.0
0.9,0,0,1,0,303.0
6.5,0,0,0,1,791.0
3.68,0,0,1,0,1021.0
0.4,0,0,1,0,178.0
2.4,0,0,1,0,672.0
0.7,0,0,1,0,273.0
5.9,0,0,1,0,1154.0
2.07,0,0,1,0,606.0
6.03,0,0,1,0,1234.0
1.19,0,0,1,0,352.0
1.7,0,0,1,0,279.0
1.0,0,0,1,0,481.0
18.83,0,0,1,0,2360.0
2.63,0,0,1,0,672.0
1.19,0,0,1,0,327.0
1.7,0,0,1,0,645.0
1.0,0,0,1,0,548.0
0.7,0,0,1,0,155.0
1.67,0,0,1,0,443.0
0.81,0,0,1,0,374.0
1.83,0,0,1,0,392.0
1.45,0,0,0,0,422.0
1.56,0,0,1,0,505.0
1.63,0,0,1,0,554.0
1.1,0,0,1,0,449.0
3.2,0,0,1,0,870.0
6.05,0,0,1,0,983.0
6.9,0,0,0,1,1244.0
1.62,0,0,1,0,409.0
0.7,0,0,1,0,246.0
9.0,0,0,1,0,1075.0
12.9,0,0,1,0,1492.0
0.9,0,0,1,0,271.0
1.49,0,0,1,0,564.0
3.21,0,0,1,0,836.0
1.72,0,0,1,0,521.0
1.12,0,0,1,0,218.0
1.2,0,0,1,0,365.0
3.9,0,0,1,0,868.0
2.08,0,0,1,0,691.0
2.29,0,0,1,0,689.0
8.9,0,0,1,0,863.0
1.49,0,0,1,0,451.0
3.6,0,0,1,0,958.0
1.97,0,0,1,0,466.0
2.5,0,0,1,0,850.0
0.9,0,0,1,0,191.0
3.9,0,0,1,0,957.0
0.99,0,0,1,0,255.0
1.2,0,0,1,0,312.0
11.83,0,0,1,0,1371.0
1.7,0,0,1,0,432.0
3.13,0,0,1,0,642.0
0.8,0,0,1,0,380.0
0.44,0,0,1,0,173.0
1.59,0,0,1,0,383.0
2.35,0,0,1,0,523.0
0.4,0,0,1,0,260.0
6.43,0,0,1,0,1248.0
2.3,0,0,1,0,499.0
1.1,0,0,1,0,440.0
3.62,0,0,1,0,988.0
2.01,0,0,1,0,528.0
1.3,0,0,1,0,467.0
15.81,0,0,0,1,1783.0
2.32,0,0,1,0,699.0
1.55,0,0,1,0,687.0
1.51,0,0,1,0,289.0
1.8,0,0,1,0,466.0
1.97,0,0,1,0,555.0
0.9,0,0,1,0,277.0
13.46,0,0,1,0,1391.0
2.42,0,0,1,0,791.0
1.62,0,0,1,0,472.0
8.87,0,0,1,0,1057.0
1.09,0,0,1,0,360.0
0.13,0,0,0,0,22.0
10.4,0,0,1,0,1355.0
1.33,0,0,1,0,344.0
3.4,0,0,1,0,872.0
1.53,0,0,1,0,402.0
1.8,0,0,1,0,460.0
9.3,0,0,1,0,1010.0
4.3,0,0,1,0,1327.0
6.5,0,0,1,0,1262.0
4.36,0,0,1,0,1168.0
0.75,0,0,1,0,260.0
0.7,0,0,1,0,202.0
6.37,0,0,1,0,992.0
3.28,0,0,1,0,707.0
1.55,0,0,1,0,434.0
17.06,0,0,1,1,1763.0
0.89,0,0,1,0,359.0
1.59,0,0,1,0,529.0
1.06,0,0,1,0,510.0
2.58,0,0,1,0,665.0
1.0,0,0,1,0,399.0
2.05,0,0,1,0,540.0
0.8,0,0,1,0,370.0
2.41,0,0,1,0,566.0
2.43,0,0,1,0,833.0
1.36,0,0,0,0,454.0
1.5,0,0,1,0,437.0
2.08,0,0,1,0,602.0
4.46,0,0,1,0,1159.0
0.63,0,0,1,0,160.0
0.74,0,0,1,0,226.0
2.03,0,0,0,0,778.0
2.68,0,0,1,0,769.0
8.6,0,0,1,0,994.0
2.28,0,0,1,0,705.0
2.51,0,0,1,0,773.0
10.58,0,0,1,1,1408.0
1.93,0,0,1,0,604.0
1.13,0,0,1,0,260.0
0.8,0,0,1,0,333.0
1.38,0,0,1,0,491.0
2.2,0,0,1,0,870.0
0.6,0,0,0,0,256.0
7.27,0,0,1,0,1123.0
1.69,0,0,1,0,613.0
2.7,0,0,1,0,596.0
1.37,0,0,1,0,342.0
3.03,0,0,1,0,830.0
0.98,0,0,1,0,390.0
1.3,0,0,1,0,416.0
0.01,0,0,1,0,11.0
1.37,0,0,1,0,310.0
0.5,0,0,1,0,208.0
1.73,0,0,1,0,398.0
4.82,0,0,1,0,1660.0
0.4,0,0,1,0,154.0
3.74,0,0,1,0,914.0
1.3,0,0,1,0,374.0
0.5,0,0,1,0,126.0
3.3,0,0,1,0,798.0
2.07,0,0,1,0,472.0
1.19,0,0,1,0,304.0
1.7,0,0,1,0,342.0
11.78,0,0,1,0,1293.0
2.96,0,0,1,0,909.0
0.7,0,0,1,0,280.0
1.0,0,0,1,0,507.0
3.01,0,0,1,0,773.0
9.82,0,0,1,0,1400.0
4.6,0,0,1,0,1094.0
16.8,0,0,1,1,2136.0
0.52,0,0,1,0,175.0
1.69,0,0,1,0,426.0
0.76,0,0,1,0,322.0
1.03,0,0,1,0,403.0
0.4,0,0,1,0,97.0
1.82,0,0,1,0,487.0
3.09,0,0,1,0,660.0
2.2,0,0,1,0,773.0
2.44,0,0,1,0,792.0
9.2,0,0,1,0,1110.0
1.42,0,0,0,0,395.0
0.55,0,0,1,0,259.0
0.44,0,0,1,0,292.0
10.7,0,0,0,1,1410.0
1.05,0,0,1,0,293.0
0.49,0,0,1,0,204.0
0.35,0,0,1,0,157.0
1.24,0,0,1,0,543.0
1.6,0,0,1,0,309.0
0.82,0,0,1,0,240.0
1.53,0,0,1,0,279.0
0.67,0,0,1,0,258.0
6.09,0,0,1,0,1053.0
1.4,0,0,1,0,518.0
0.2,0,0,1,0,135.0
1.17,0,0,1,0,441.0
15.29,0,0,0,1,2094.0
4.4,0,0,1,0,867.0
0.75,0,0,1,0,207.0
6.09,0,0,1,0,1502.0
0.96,0,0,1,0,301.0
1.91,0,0,1,0,561.0
1.62,0,0,1,0,472.0
0.73,0,0,1,0,350.0
1.4,0,0,1,0,254.0
0.54,0,0,1,0,174.0
17.72,0,0,1,0,1596.0
1.9,0,0,1,0,351.0
0.91,0,0,1,0,258.0
1.69,0,0,1,0,417.0
2.23,0,0,1,0,894.0
11.52,0,0,1,0,1131.0
0.7,0,0,1,0,334.0
1.67,0,0,0,0,487.0
1.55,0,0,1,0,658.0
1.27,0,0,1,0,293.0
3.25,0,0,1,0,884.0
16.91,0,0,0,1,1639.0
3.96,0,0,1,0,1050.0
4.1,0,0,1,0,1091.0
2.15,0,0,1,0,590.0
1.12,0,0,1,0,302.0
3.1,0,0,1,0,543.0
3.3,0,0,1,0,689.0
2.22,0,0,1,0,450.0
3.0,0,0,1,0,1056.0
0.6,0,0,1,0,336.0
1.29,0,0,1,0,355.0
10.6,0,0,0,1,1140.0
1.8,0,0,1,0,449.0
3.31,0,0,1,0,946.0
0.72,0,0,1,0,253.0
16.5,0,0,1,0,1925.0
1.9,0,0,1,0,505.0
0.73,0,0,1,0,184.0
1.48,0,0,1,0,374.0
11.8,0,0,1,0,1736.0
0.81,0,0,1,0,340.0
0.46,0,0,1,0,82.0
0.83,0,0,1,0,396.0
0.9,0,0,1,0,342.0
